seq,Lat,Lon,vin,cluster_labels
708,40.1190514,-83.181694,6654f1703b86c0ef5aa456fb28e53aba,71
709,40.118387899999995,-83.17936590000001,6654f1703b86c0ef5aa456fb28e53aba,71
712,40.119031299999996,-83.18169259999999,6654f1703b86c0ef5aa456fb28e53aba,71
715,40.119038200000006,-83.1816875,6654f1703b86c0ef5aa456fb28e53aba,71
718,40.1091893,-83.18818879999999,6654f1703b86c0ef5aa456fb28e53aba,18
720,40.1103409,-83.18910340000001,6654f1703b86c0ef5aa456fb28e53aba,18
721,40.119045299999996,-83.1816878,6654f1703b86c0ef5aa456fb28e53aba,71
723,40.11860479999999,-83.1790059,6654f1703b86c0ef5aa456fb28e53aba,71
724,40.1190364,-83.18168359999999,6654f1703b86c0ef5aa456fb28e53aba,71
726,40.1040152,-83.16373359999999,6654f1703b86c0ef5aa456fb28e53aba,10
727,40.1190375,-83.1816814,6654f1703b86c0ef5aa456fb28e53aba,71
729,40.119041499999994,-83.1816885,6654f1703b86c0ef5aa456fb28e53aba,71
730,40.1021361,-83.0898898,6654f1703b86c0ef5aa456fb28e53aba,13
733,40.1190334,-83.1816896,6654f1703b86c0ef5aa456fb28e53aba,71
735,40.11036179999999,-83.18894820000001,6654f1703b86c0ef5aa456fb28e53aba,18
736,40.119041100000004,-83.18168309999999,6654f1703b86c0ef5aa456fb28e53aba,71
738,40.1186094,-83.1790115,6654f1703b86c0ef5aa456fb28e53aba,71
739,40.1190367,-83.1816917,6654f1703b86c0ef5aa456fb28e53aba,71
750,40.102971200000006,-83.1637359,6654f1703b86c0ef5aa456fb28e53aba,10
751,40.1190443,-83.1816843,6654f1703b86c0ef5aa456fb28e53aba,71
753,39.968019700000006,-82.99785809999999,6654f1703b86c0ef5aa456fb28e53aba,9
754,40.1190321,-83.18168809999999,6654f1703b86c0ef5aa456fb28e53aba,71
756,40.1186225,-83.1790257,6654f1703b86c0ef5aa456fb28e53aba,71
757,40.1190325,-83.1817063,6654f1703b86c0ef5aa456fb28e53aba,71
759,40.118606400000004,-83.1790162,6654f1703b86c0ef5aa456fb28e53aba,71
760,40.119040399999996,-83.1816949,6654f1703b86c0ef5aa456fb28e53aba,71
762,40.118891999999995,-83.17942070000001,6654f1703b86c0ef5aa456fb28e53aba,71
763,40.11903770000001,-83.18169259999999,6654f1703b86c0ef5aa456fb28e53aba,71
765,40.11889229999999,-83.1793568,6654f1703b86c0ef5aa456fb28e53aba,71
766,40.1190422,-83.1816858,6654f1703b86c0ef5aa456fb28e53aba,71
768,40.1190335,-83.1816967,6654f1703b86c0ef5aa456fb28e53aba,71
769,40.098394799999994,-83.1221178,6654f1703b86c0ef5aa456fb28e53aba,31
771,40.119042900000004,-83.1816964,6654f1703b86c0ef5aa456fb28e53aba,71
772,40.1021421,-83.08998709999999,6654f1703b86c0ef5aa456fb28e53aba,13
774,40.1032235,-83.0900488,6654f1703b86c0ef5aa456fb28e53aba,13
775,40.0981261,-83.08936159999999,6654f1703b86c0ef5aa456fb28e53aba,13
777,40.098062799999994,-83.08645849999999,6654f1703b86c0ef5aa456fb28e53aba,13
778,40.0869987,-83.0892598,6654f1703b86c0ef5aa456fb28e53aba,14
780,40.1190286,-83.1816911,6654f1703b86c0ef5aa456fb28e53aba,71
781,40.0982557,-83.1227052,6654f1703b86c0ef5aa456fb28e53aba,31
783,40.118885999999996,-83.179381,6654f1703b86c0ef5aa456fb28e53aba,71
784,40.11903220000001,-83.1816874,6654f1703b86c0ef5aa456fb28e53aba,71
786,40.11052670000001,-83.1891265,6654f1703b86c0ef5aa456fb28e53aba,18
802,40.119040500000004,-83.1816915,6654f1703b86c0ef5aa456fb28e53aba,71
805,40.1104536,-83.1891203,6654f1703b86c0ef5aa456fb28e53aba,18
806,40.1190375,-83.1816887,6654f1703b86c0ef5aa456fb28e53aba,71
809,40.1190343,-83.1816941,6654f1703b86c0ef5aa456fb28e53aba,71
811,40.1190456,-83.1816744,6654f1703b86c0ef5aa456fb28e53aba,71
812,40.1003189,-83.1078945,6654f1703b86c0ef5aa456fb28e53aba,11
814,40.10064570000001,-83.1077413,6654f1703b86c0ef5aa456fb28e53aba,11
815,40.1002622,-83.10776990000001,6654f1703b86c0ef5aa456fb28e53aba,11
817,40.0980159,-83.08591750000001,6654f1703b86c0ef5aa456fb28e53aba,13
818,40.109716299999995,-83.1888577,6654f1703b86c0ef5aa456fb28e53aba,18
820,40.1091203,-83.18807779999999,6654f1703b86c0ef5aa456fb28e53aba,18
821,40.1190424,-83.1816988,6654f1703b86c0ef5aa456fb28e53aba,71
823,40.1186136,-83.17902609999999,6654f1703b86c0ef5aa456fb28e53aba,71
824,40.1190286,-83.1816934,6654f1703b86c0ef5aa456fb28e53aba,71
839,40.1190427,-83.1816896,6654f1703b86c0ef5aa456fb28e53aba,71
841,40.119041499999994,-83.1816907,6654f1703b86c0ef5aa456fb28e53aba,71
842,40.1021196,-83.08984509999999,6654f1703b86c0ef5aa456fb28e53aba,13
844,40.0904995,-83.09056740000001,6654f1703b86c0ef5aa456fb28e53aba,13
846,40.119034899999996,-83.1816877,6654f1703b86c0ef5aa456fb28e53aba,71
847,40.1190307,-83.1816895,6654f1703b86c0ef5aa456fb28e53aba,71
849,40.1190391,-83.1816948,6654f1703b86c0ef5aa456fb28e53aba,71
850,40.1190374,-83.18168990000001,6654f1703b86c0ef5aa456fb28e53aba,71
852,40.1190326,-83.1816892,6654f1703b86c0ef5aa456fb28e53aba,71
853,40.090067499999996,-83.0903355,6654f1703b86c0ef5aa456fb28e53aba,13
854,40.087084999999995,-83.0890979,6654f1703b86c0ef5aa456fb28e53aba,14
856,40.0983404,-83.1225857,6654f1703b86c0ef5aa456fb28e53aba,31
857,40.119043100000006,-83.18169590000001,6654f1703b86c0ef5aa456fb28e53aba,71
860,40.1190334,-83.1816828,6654f1703b86c0ef5aa456fb28e53aba,71
863,40.1188765,-83.1794359,6654f1703b86c0ef5aa456fb28e53aba,71
865,40.1190394,-83.18168109999999,6654f1703b86c0ef5aa456fb28e53aba,71
866,40.118678499999994,-83.179017,6654f1703b86c0ef5aa456fb28e53aba,71
868,40.119038700000004,-83.1816975,6654f1703b86c0ef5aa456fb28e53aba,71
869,40.1190489,-83.18169209999999,6654f1703b86c0ef5aa456fb28e53aba,71
871,40.119035,-83.1816824,6654f1703b86c0ef5aa456fb28e53aba,71
872,40.102137899999995,-83.0898822,6654f1703b86c0ef5aa456fb28e53aba,13
874,40.10340120000001,-83.09006509999999,6654f1703b86c0ef5aa456fb28e53aba,13
878,40.1190354,-83.18169909999999,6654f1703b86c0ef5aa456fb28e53aba,71
880,40.1186125,-83.1790233,6654f1703b86c0ef5aa456fb28e53aba,71
881,40.1190306,-83.1817035,6654f1703b86c0ef5aa456fb28e53aba,71
900,40.1190341,-83.18168809999999,6654f1703b86c0ef5aa456fb28e53aba,71
901,39.96977570000001,-83.0014199,6654f1703b86c0ef5aa456fb28e53aba,9
903,40.1190299,-83.18167820000001,6654f1703b86c0ef5aa456fb28e53aba,71
904,40.1189027,-83.17999959999999,6654f1703b86c0ef5aa456fb28e53aba,71
906,40.1190308,-83.1816829,6654f1703b86c0ef5aa456fb28e53aba,71
907,40.1190366,-83.1816845,6654f1703b86c0ef5aa456fb28e53aba,71
909,40.1190467,-83.1816927,6654f1703b86c0ef5aa456fb28e53aba,71
912,40.1021347,-83.0898802,6654f1703b86c0ef5aa456fb28e53aba,13
913,40.0863029,-83.0903725,6654f1703b86c0ef5aa456fb28e53aba,14
915,40.086652799999996,-83.0890897,6654f1703b86c0ef5aa456fb28e53aba,14
916,40.1190323,-83.18168969999999,6654f1703b86c0ef5aa456fb28e53aba,71
918,40.1104244,-83.18884809999999,6654f1703b86c0ef5aa456fb28e53aba,18
921,40.1190445,-83.1816878,6654f1703b86c0ef5aa456fb28e53aba,71
922,40.1190423,-83.18168969999999,6654f1703b86c0ef5aa456fb28e53aba,71
781,39.9855436,-83.02748249999999,89b0fb0af078d589fbbc9ab6a690c2c1,8
789,39.9889898,-83.0446123,89b0fb0af078d589fbbc9ab6a690c2c1,7
796,39.9889994,-83.0446187,89b0fb0af078d589fbbc9ab6a690c2c1,7
797,40.1029179,-83.1606675,89b0fb0af078d589fbbc9ab6a690c2c1,10
799,39.9865695,-83.0450297,89b0fb0af078d589fbbc9ab6a690c2c1,7
807,39.9797925,-83.0041379,89b0fb0af078d589fbbc9ab6a690c2c1,33
812,39.985592700000005,-83.0276032,89b0fb0af078d589fbbc9ab6a690c2c1,8
813,39.9884111,-83.03976259999999,89b0fb0af078d589fbbc9ab6a690c2c1,7
824,39.985532899999995,-83.02775340000001,89b0fb0af078d589fbbc9ab6a690c2c1,8
827,40.151028499999995,-82.9765802,89b0fb0af078d589fbbc9ab6a690c2c1,0
846,40.0064287,-83.051969,89b0fb0af078d589fbbc9ab6a690c2c1,20
849,39.98469420000001,-83.02710309999999,89b0fb0af078d589fbbc9ab6a690c2c1,8
858,39.9854507,-83.02772900000001,89b0fb0af078d589fbbc9ab6a690c2c1,8
862,39.985643599999996,-83.02393000000001,89b0fb0af078d589fbbc9ab6a690c2c1,8
867,39.9865789,-83.0251245,89b0fb0af078d589fbbc9ab6a690c2c1,8
868,39.9889476,-83.0447046,89b0fb0af078d589fbbc9ab6a690c2c1,7
880,40.1425141,-82.9859972,89b0fb0af078d589fbbc9ab6a690c2c1,37
883,40.102995299999996,-83.1606968,89b0fb0af078d589fbbc9ab6a690c2c1,10
885,40.103499400000004,-83.1605913,89b0fb0af078d589fbbc9ab6a690c2c1,10
889,39.9848249,-83.0287298,89b0fb0af078d589fbbc9ab6a690c2c1,8
892,39.99590070000001,-83.0259301,89b0fb0af078d589fbbc9ab6a690c2c1,35
895,39.989071100000004,-83.04459059999999,89b0fb0af078d589fbbc9ab6a690c2c1,7
465,40.052116299999994,-82.8643787,ab56a837511baf3ca44a057619e3e6e5,4
467,40.052100200000005,-82.8643671,ab56a837511baf3ca44a057619e3e6e5,4
470,40.0506941,-82.9244128,ab56a837511baf3ca44a057619e3e6e5,3
496,39.9521223,-83.00055859999999,ab56a837511baf3ca44a057619e3e6e5,5
499,40.0490521,-82.91404940000001,ab56a837511baf3ca44a057619e3e6e5,1
500,40.0565165,-82.9099063,ab56a837511baf3ca44a057619e3e6e5,2
510,40.0538632,-82.8629817,ab56a837511baf3ca44a057619e3e6e5,4
523,40.0502123,-82.922216,ab56a837511baf3ca44a057619e3e6e5,3
526,40.052249200000006,-82.8642938,ab56a837511baf3ca44a057619e3e6e5,4
688,40.101893200000006,-83.107685,d769c1f47a0547f930c51929a29694fc,11
691,40.1012239,-83.1082443,d769c1f47a0547f930c51929a29694fc,11
695,40.1017636,-83.1076979,d769c1f47a0547f930c51929a29694fc,11
749,39.9640789,-82.9988598,d769c1f47a0547f930c51929a29694fc,9
440,40.102357700000006,-83.0900276,12ae149cf6daf367c4f99f43c91eca86,13
441,40.0637995,-83.04091899999999,12ae149cf6daf367c4f99f43c91eca86,23
443,40.065273499999996,-83.0734434,12ae149cf6daf367c4f99f43c91eca86,48
449,40.073476899999996,-83.1382228,12ae149cf6daf367c4f99f43c91eca86,40
458,40.0990696,-83.1136353,12ae149cf6daf367c4f99f43c91eca86,19
461,40.0734561,-83.1382354,12ae149cf6daf367c4f99f43c91eca86,40
480,40.086663,-83.0895318,12ae149cf6daf367c4f99f43c91eca86,14
482,40.0911318,-83.09009559999998,12ae149cf6daf367c4f99f43c91eca86,13
488,40.1488789,-82.97826629999999,12ae149cf6daf367c4f99f43c91eca86,0
492,40.1043711,-83.1626326,12ae149cf6daf367c4f99f43c91eca86,10
495,40.1021689,-83.0899908,12ae149cf6daf367c4f99f43c91eca86,13
497,40.0926145,-83.09303809999999,12ae149cf6daf367c4f99f43c91eca86,13
501,40.121025599999996,-83.0917155,12ae149cf6daf367c4f99f43c91eca86,17
504,40.0982075,-83.1234501,12ae149cf6daf367c4f99f43c91eca86,31
54,40.1082929,-83.0177855,62b6846f37e090d2f06ccc25bf3833f8,22
56,40.1002802,-83.10779659999999,62b6846f37e090d2f06ccc25bf3833f8,11
57,40.0988672,-83.106661,62b6846f37e090d2f06ccc25bf3833f8,11
61,40.097737,-83.086675,62b6846f37e090d2f06ccc25bf3833f8,13
65,40.031725200000004,-83.03765290000001,62b6846f37e090d2f06ccc25bf3833f8,41
67,40.031738,-83.03761899999999,62b6846f37e090d2f06ccc25bf3833f8,41
75,40.100910999999996,-83.107839,62b6846f37e090d2f06ccc25bf3833f8,11
86,40.1003578,-83.10786329999999,62b6846f37e090d2f06ccc25bf3833f8,11
87,40.098843,-83.10663199999999,62b6846f37e090d2f06ccc25bf3833f8,11
94,40.1067066,-83.0173165,62b6846f37e090d2f06ccc25bf3833f8,22
96,40.1089876,-83.01597149999999,62b6846f37e090d2f06ccc25bf3833f8,22
100,40.0527189,-82.8665468,62b6846f37e090d2f06ccc25bf3833f8,4
106,40.031752000000004,-83.0380073,62b6846f37e090d2f06ccc25bf3833f8,41
111,40.059288200000005,-83.03855820000001,62b6846f37e090d2f06ccc25bf3833f8,23
118,40.0549939,-83.0686276,62b6846f37e090d2f06ccc25bf3833f8,15
123,40.031645000000005,-83.03761800000001,62b6846f37e090d2f06ccc25bf3833f8,41
125,40.1097326,-83.0196137,62b6846f37e090d2f06ccc25bf3833f8,22
127,40.0926484,-83.0181762,62b6846f37e090d2f06ccc25bf3833f8,47
129,40.150356,-82.9760807,62b6846f37e090d2f06ccc25bf3833f8,0
130,40.1477256,-82.9746282,62b6846f37e090d2f06ccc25bf3833f8,0
132,40.0493848,-82.9156785,62b6846f37e090d2f06ccc25bf3833f8,1
133,40.09885560000001,-83.10669870000001,62b6846f37e090d2f06ccc25bf3833f8,11
134,40.095060100000005,-83.0888503,62b6846f37e090d2f06ccc25bf3833f8,13
135,40.090076,-83.016757,62b6846f37e090d2f06ccc25bf3833f8,47
137,40.0317213,-83.03764749999999,62b6846f37e090d2f06ccc25bf3833f8,41
139,40.0927876,-83.0170563,62b6846f37e090d2f06ccc25bf3833f8,47
140,40.031414500000004,-83.03704909999999,62b6846f37e090d2f06ccc25bf3833f8,41
144,40.031728,-83.037982,62b6846f37e090d2f06ccc25bf3833f8,41
146,40.031673,-83.0380217,62b6846f37e090d2f06ccc25bf3833f8,41
148,40.0921768,-83.018105,62b6846f37e090d2f06ccc25bf3833f8,47
809,39.8551958,-82.832066,52414eaec70e292a85c2251d8b98fd4b,53
811,39.855212,-82.83211779999999,52414eaec70e292a85c2251d8b98fd4b,53
812,40.102594200000006,-83.156943,52414eaec70e292a85c2251d8b98fd4b,10
817,39.8550238,-82.8321426,52414eaec70e292a85c2251d8b98fd4b,53
818,39.8558399,-82.83258640000001,52414eaec70e292a85c2251d8b98fd4b,53
821,39.8550716,-82.83213690000001,52414eaec70e292a85c2251d8b98fd4b,53
823,39.8572396,-82.832675,52414eaec70e292a85c2251d8b98fd4b,53
829,39.8550165,-82.8321243,52414eaec70e292a85c2251d8b98fd4b,53
830,39.8551078,-82.8321235,52414eaec70e292a85c2251d8b98fd4b,53
833,39.855131400000005,-82.832123,52414eaec70e292a85c2251d8b98fd4b,53
834,39.8551966,-82.8320562,52414eaec70e292a85c2251d8b98fd4b,53
837,39.855154999999996,-82.83212309999999,52414eaec70e292a85c2251d8b98fd4b,53
845,39.8552059,-82.83212879999999,52414eaec70e292a85c2251d8b98fd4b,53
848,40.10279370000001,-83.1586625,52414eaec70e292a85c2251d8b98fd4b,10
851,39.8549981,-82.8321504,52414eaec70e292a85c2251d8b98fd4b,53
852,39.8554501,-82.8324184,52414eaec70e292a85c2251d8b98fd4b,53
855,39.855094,-82.83212259999999,52414eaec70e292a85c2251d8b98fd4b,53
857,39.8548708,-82.83214740000001,52414eaec70e292a85c2251d8b98fd4b,53
860,39.855125,-82.8321407,52414eaec70e292a85c2251d8b98fd4b,53
864,40.0527877,-82.9120645,52414eaec70e292a85c2251d8b98fd4b,1
867,40.1026685,-83.156727,52414eaec70e292a85c2251d8b98fd4b,10
560,40.0273191,-83.1149385,b3e747d875c783091e0e6bf9265418bc,25
570,40.0273609,-83.11490040000001,b3e747d875c783091e0e6bf9265418bc,25
593,40.027330299999996,-83.1150537,b3e747d875c783091e0e6bf9265418bc,25
605,40.0275149,-83.1148053,b3e747d875c783091e0e6bf9265418bc,25
611,40.1085439,-83.1917562,b3e747d875c783091e0e6bf9265418bc,18
614,39.9857236,-83.0240175,b3e747d875c783091e0e6bf9265418bc,8
441,40.1409349,-82.99012909999999,b375a8dd2b0d69e45a56ee87618c48db,37
442,40.1487299,-82.9204194,b375a8dd2b0d69e45a56ee87618c48db,63
445,40.148646899999996,-82.920958,b375a8dd2b0d69e45a56ee87618c48db,63
479,40.147658299999996,-82.92270529999999,b375a8dd2b0d69e45a56ee87618c48db,63
496,40.053013799999995,-82.9168304,b375a8dd2b0d69e45a56ee87618c48db,1
499,40.0491619,-82.9123829,b375a8dd2b0d69e45a56ee87618c48db,1
509,40.1418922,-82.98371850000001,b375a8dd2b0d69e45a56ee87618c48db,37
516,40.0518689,-83.0191114,b375a8dd2b0d69e45a56ee87618c48db,67
303,40.0305754,-83.0325128,9fc96d809f16724dc953707b53c93198,41
305,40.0305876,-83.0325337,9fc96d809f16724dc953707b53c93198,41
319,40.030428,-83.03237800000001,9fc96d809f16724dc953707b53c93198,41
321,40.031851200000006,-83.0322613,9fc96d809f16724dc953707b53c93198,41
325,39.967217,-83.009211,9fc96d809f16724dc953707b53c93198,9
337,40.0305395,-83.03245809999999,9fc96d809f16724dc953707b53c93198,41
345,40.030744,-83.03701,9fc96d809f16724dc953707b53c93198,41
347,40.030431,-83.032377,9fc96d809f16724dc953707b53c93198,41
349,40.030663,-83.037088,9fc96d809f16724dc953707b53c93198,41
353,40.031279,-83.032025,9fc96d809f16724dc953707b53c93198,41
344,40.0611274,-83.0417582,f45dfa02f8e67a9e5dff0730a0fb88b5,23
1316,40.1025666,-83.1565332,4ad4c7b4927a8b908acc57312f5ae2f6,10
1317,40.1041687,-83.1614803,4ad4c7b4927a8b908acc57312f5ae2f6,10
1323,40.104311200000005,-83.1624698,4ad4c7b4927a8b908acc57312f5ae2f6,10
1387,40.1025285,-83.16376020000001,4ad4c7b4927a8b908acc57312f5ae2f6,10
1409,40.1025284,-83.16368709999999,4ad4c7b4927a8b908acc57312f5ae2f6,10
1424,39.950427399999995,-83.0039125,4ad4c7b4927a8b908acc57312f5ae2f6,5
452,40.0980921,-83.08707070000001,737f4b3efceebeb0f7ce448d16f94b4a,13
454,40.100122999999996,-83.0908551,737f4b3efceebeb0f7ce448d16f94b4a,13
457,40.0939325,-83.09237320000001,737f4b3efceebeb0f7ce448d16f94b4a,13
458,40.09302,-83.0930745,737f4b3efceebeb0f7ce448d16f94b4a,13
460,40.0900112,-83.0937343,737f4b3efceebeb0f7ce448d16f94b4a,13
486,40.0979763,-83.08706529999999,737f4b3efceebeb0f7ce448d16f94b4a,13
488,40.10013789999999,-83.0908508,737f4b3efceebeb0f7ce448d16f94b4a,13
508,40.0629615,-83.0941065,737f4b3efceebeb0f7ce448d16f94b4a,55
518,40.0980544,-83.087065,737f4b3efceebeb0f7ce448d16f94b4a,13
520,40.100089600000004,-83.09086090000001,737f4b3efceebeb0f7ce448d16f94b4a,13
521,40.099220200000005,-83.0914051,737f4b3efceebeb0f7ce448d16f94b4a,13
524,40.0992129,-83.0918444,737f4b3efceebeb0f7ce448d16f94b4a,13
526,40.100354100000004,-83.0907691,737f4b3efceebeb0f7ce448d16f94b4a,13
546,40.1103232,-82.92885679999999,737f4b3efceebeb0f7ce448d16f94b4a,50
552,40.0977914,-83.0864687,737f4b3efceebeb0f7ce448d16f94b4a,13
553,40.1000529,-83.09082430000001,737f4b3efceebeb0f7ce448d16f94b4a,13
408,39.9873691,-83.03246850000001,6fe3d48d48df05cf262f4fcb9338d0d0,8
410,39.9887646,-83.03939059999999,6fe3d48d48df05cf262f4fcb9338d0d0,7
412,40.0057419,-83.0520823,6fe3d48d48df05cf262f4fcb9338d0d0,20
415,39.995026200000005,-83.02650340000001,6fe3d48d48df05cf262f4fcb9338d0d0,35
417,39.993429600000006,-83.0262122,6fe3d48d48df05cf262f4fcb9338d0d0,35
423,39.987831899999996,-83.0330891,6fe3d48d48df05cf262f4fcb9338d0d0,8
424,39.9932829,-83.043335,6fe3d48d48df05cf262f4fcb9338d0d0,26
433,40.0060149,-83.0521437,6fe3d48d48df05cf262f4fcb9338d0d0,20
437,40.056146999999996,-83.0737643,6fe3d48d48df05cf262f4fcb9338d0d0,15
439,40.0549107,-83.07268140000001,6fe3d48d48df05cf262f4fcb9338d0d0,15
445,40.0588214,-83.0405255,6fe3d48d48df05cf262f4fcb9338d0d0,23
449,40.0206028,-83.05974590000001,6fe3d48d48df05cf262f4fcb9338d0d0,28
451,40.020717,-83.058222,6fe3d48d48df05cf262f4fcb9338d0d0,28
455,40.020567299999996,-83.05800140000001,6fe3d48d48df05cf262f4fcb9338d0d0,28
458,40.0530282,-83.06660129999999,6fe3d48d48df05cf262f4fcb9338d0d0,15
469,40.0075939,-83.0573503,6fe3d48d48df05cf262f4fcb9338d0d0,20
491,40.0957146,-83.08568299999999,6fe3d48d48df05cf262f4fcb9338d0d0,13
498,40.061824,-83.04252209999999,6fe3d48d48df05cf262f4fcb9338d0d0,23
501,40.0059382,-83.0523643,6fe3d48d48df05cf262f4fcb9338d0d0,20
519,40.0546804,-83.07354620000001,6fe3d48d48df05cf262f4fcb9338d0d0,15
525,40.0068646,-83.0534955,6fe3d48d48df05cf262f4fcb9338d0d0,20
533,40.006861,-83.0535416,6fe3d48d48df05cf262f4fcb9338d0d0,20
534,40.0068963,-83.0545016,6fe3d48d48df05cf262f4fcb9338d0d0,20
536,40.0065464,-83.052063,6fe3d48d48df05cf262f4fcb9338d0d0,20
540,40.0557919,-83.06804809999998,6fe3d48d48df05cf262f4fcb9338d0d0,15
541,40.0537128,-83.0673046,6fe3d48d48df05cf262f4fcb9338d0d0,15
542,40.0544169,-83.06915459999999,6fe3d48d48df05cf262f4fcb9338d0d0,15
544,40.05353770000001,-83.069361,6fe3d48d48df05cf262f4fcb9338d0d0,15
550,40.006857600000004,-83.05303640000001,6fe3d48d48df05cf262f4fcb9338d0d0,20
555,40.0533423,-82.92585809999999,6fe3d48d48df05cf262f4fcb9338d0d0,3
567,40.05343189999999,-83.06608309999999,6fe3d48d48df05cf262f4fcb9338d0d0,15
588,40.055617299999994,-83.0664693,6fe3d48d48df05cf262f4fcb9338d0d0,15
589,40.0868294,-83.08926170000001,6fe3d48d48df05cf262f4fcb9338d0d0,14
591,40.0546085,-83.0694008,6fe3d48d48df05cf262f4fcb9338d0d0,15
592,40.053354399999996,-83.0687912,6fe3d48d48df05cf262f4fcb9338d0d0,15
595,40.0062307,-83.05197740000001,6fe3d48d48df05cf262f4fcb9338d0d0,20
603,40.0980011,-83.0887905,6fe3d48d48df05cf262f4fcb9338d0d0,13
609,40.0068549,-83.0535058,6fe3d48d48df05cf262f4fcb9338d0d0,20
615,40.0192263,-83.0624665,6fe3d48d48df05cf262f4fcb9338d0d0,28
631,40.0503306,-82.91395779999999,6fe3d48d48df05cf262f4fcb9338d0d0,1
633,40.0494422,-82.9157341,6fe3d48d48df05cf262f4fcb9338d0d0,1
637,40.0139847,-83.0686262,6fe3d48d48df05cf262f4fcb9338d0d0,46
640,40.014017700000004,-83.06861009999999,6fe3d48d48df05cf262f4fcb9338d0d0,46
0,40.064293299999996,-83.0716621,252ce73b534e6b736a4d42175397eed8,48
1,39.93102329999999,-82.8347252,252ce73b534e6b736a4d42175397eed8,36
2,39.9310925,-82.83481540000001,252ce73b534e6b736a4d42175397eed8,36
3,40.0651414,-83.0740125,252ce73b534e6b736a4d42175397eed8,48
5,40.0931864,-83.0897987,252ce73b534e6b736a4d42175397eed8,13
6,40.0889891,-83.0935751,252ce73b534e6b736a4d42175397eed8,13
9,40.0627995,-83.0953874,252ce73b534e6b736a4d42175397eed8,55
10,40.06360120000001,-83.09238590000001,252ce73b534e6b736a4d42175397eed8,55
26,40.0890232,-83.09379279999999,252ce73b534e6b736a4d42175397eed8,13
27,40.0651964,-83.07407690000001,252ce73b534e6b736a4d42175397eed8,48
32,39.9310872,-82.83467540000001,252ce73b534e6b736a4d42175397eed8,36
41,39.9313535,-82.8342968,252ce73b534e6b736a4d42175397eed8,36
42,39.9311232,-82.8345559,252ce73b534e6b736a4d42175397eed8,36
44,39.931079499999996,-82.8347699,252ce73b534e6b736a4d42175397eed8,36
45,39.93111270000001,-82.8347566,252ce73b534e6b736a4d42175397eed8,36
47,40.0647604,-83.073471,252ce73b534e6b736a4d42175397eed8,48
48,39.931419,-82.8343397,252ce73b534e6b736a4d42175397eed8,36
49,39.931177500000004,-82.8344668,252ce73b534e6b736a4d42175397eed8,36
51,39.9310994,-82.83472330000001,252ce73b534e6b736a4d42175397eed8,36
53,40.0651851,-83.07412140000001,252ce73b534e6b736a4d42175397eed8,48
55,39.9311342,-82.8346845,252ce73b534e6b736a4d42175397eed8,36
59,40.063652399999995,-83.0399302,252ce73b534e6b736a4d42175397eed8,23
60,40.0635725,-83.0407277,252ce73b534e6b736a4d42175397eed8,23
62,39.931262200000006,-82.8343391,252ce73b534e6b736a4d42175397eed8,36
65,39.9311402,-82.8346181,252ce73b534e6b736a4d42175397eed8,36
66,39.931104100000006,-82.83457790000001,252ce73b534e6b736a4d42175397eed8,36
68,39.9310975,-82.83460500000001,252ce73b534e6b736a4d42175397eed8,36
809,40.1003511,-83.08778649999999,cba42f20100b686af54e5640e69443b9,13
842,40.0983149,-83.09068559999999,cba42f20100b686af54e5640e69443b9,13
889,40.0908204,-83.09219350000001,cba42f20100b686af54e5640e69443b9,13
857,40.1027099,-83.1086551,aeb57cface6a16f462af9c572e19c33f,11
878,40.1022779,-83.1142678,aeb57cface6a16f462af9c572e19c33f,19
881,40.101486799999996,-83.1080626,aeb57cface6a16f462af9c572e19c33f,11
887,40.1014602,-83.1080405,aeb57cface6a16f462af9c572e19c33f,11
535,39.9602416,-82.9899655,3e0510487f95f168648c4786659f5fbd,60
536,39.970631,-83.0033255,3e0510487f95f168648c4786659f5fbd,9
69,39.9776708,-83.0267599,001c9aa8592bf667681958188dbbe97e,44
71,39.975534,-83.0263137,001c9aa8592bf667681958188dbbe97e,44
72,39.9752007,-83.0273443,001c9aa8592bf667681958188dbbe97e,44
464,39.9177865,-82.77968320000001,0037196f59de45a7e3a7b465e7bcedf3,6
570,40.098192,-83.12436070000001,003a2727675a014c1a16f3dede13583d,31
571,40.0981824,-83.0884539,003a2727675a014c1a16f3dede13583d,13
573,40.0978315,-83.086652,003a2727675a014c1a16f3dede13583d,13
595,40.09251879999999,-83.0872648,003a2727675a014c1a16f3dede13583d,13
598,40.0911396,-83.0902119,003a2727675a014c1a16f3dede13583d,13
607,40.102738200000005,-83.16100990000001,003a2727675a014c1a16f3dede13583d,10
617,40.104268100000006,-83.0896613,003a2727675a014c1a16f3dede13583d,13
636,40.1041691,-83.0921569,003a2727675a014c1a16f3dede13583d,13
638,40.097538899999996,-83.08658890000001,003a2727675a014c1a16f3dede13583d,13
639,40.0964734,-83.0925053,003a2727675a014c1a16f3dede13583d,13
641,40.072415299999996,-83.1371186,003a2727675a014c1a16f3dede13583d,40
645,40.104191,-83.0922621,003a2727675a014c1a16f3dede13583d,13
650,40.102881200000006,-83.1587943,003a2727675a014c1a16f3dede13583d,10
640,40.080893599999996,-82.81401290000001,004831e8f9cc4e56db0b2248bfdf1af7,64
649,39.957101,-82.99715429999999,004831e8f9cc4e56db0b2248bfdf1af7,12
651,39.9567886,-82.99737979999999,004831e8f9cc4e56db0b2248bfdf1af7,12
